jsonl_file,long_yaal_nca,long_yaal_ca,bleu,chrf_pp,comet_xl
cascade_2026_seg640,2.0394101,2.4069159,24.043510322042333,53.83959232841197,0.7185195175704793
cascade_2026_seg960,2.6578337,2.9803375,26.40377099513265,55.983281375182784,0.778371767172765
cascade_2026_seg1280,3.6219593,4.2078359,27.50601747362067,55.87639549638852,0.8000891118382032
cascade_2026_seg1600,3.9453825,4.4889041,28.838344269405347,56.889999645064705,0.8346164169538225
cascade_2026_seg1920,4.547522799999999,5.050190300000001,29.17600497006679,56.90157167982135,0.8366630093918906
