policy,run_tag,segment_idx,variant,yaal
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,19,ca,1833.2941
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,20,cu,799.8182
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,20,ca,1506.1908
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,21,cu,519.3333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,21,ca,1724.7926
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,22,cu,1242.4286
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,22,ca,2612.9807
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,23,cu,421.7143
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,24,cu,377.0235
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,24,ca,1490.5016
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,25,cu,497.6071
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,25,ca,1619.0268
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,26,cu,1327.0220
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,26,ca,2367.7045
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,27,cu,1919.2549
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,27,ca,3092.9592
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,28,cu,553.5435
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,28,ca,1770.3783
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,29,cu,2035.7538
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,29,ca,3254.6879
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,30,cu,2412.5217
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,30,ca,4361.4558
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,31,cu,268.2857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,31,ca,1435.7289
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,32,cu,505.5491
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,32,ca,1727.2172
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,33,cu,1677.0960
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,33,ca,3021.1957
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,34,cu,1411.0286
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,34,ca,1920.6576
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,35,cu,141.7143
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,35,ca,996.9474
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,36,cu,92.1830
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,36,ca,1246.1311
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,37,cu,271.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,37,ca,1676.8064
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,38,cu,596.6429
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,38,ca,1404.4461
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,39,cu,746.6857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,39,ca,1244.6890
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,40,cu,-734.7187
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,40,ca,298.8290
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,41,cu,446.0227
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,41,ca,1417.9320
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,42,cu,1325.8286
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,42,ca,2761.4328
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,43,cu,274.2500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,43,ca,1602.2688
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,44,cu,812.8846
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,44,ca,2166.0483
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,45,cu,763.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,45,ca,1900.3858
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,46,cu,803.6750
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,46,ca,1844.6378
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,47,cu,271.4375
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,47,ca,1647.7297
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,48,cu,-17.5455
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,48,ca,1174.8246
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,49,cu,598.4107
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,49,ca,1707.2157
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,50,cu,1576.9870
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,50,ca,2974.8282
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,51,cu,185.4444
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,51,ca,935.3053
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,52,cu,771.2143
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,52,ca,2728.8475
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,53,cu,856.4862
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,53,ca,2223.0170
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,54,cu,636.7972
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,54,ca,1680.7060
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,55,cu,383.9722
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,55,ca,1804.3654
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,56,cu,958.2381
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,56,ca,1752.5076
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,57,cu,1073.3750
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,57,ca,2148.8119
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,58,cu,823.6667
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,58,ca,2679.0838
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,59,cu,499.3000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,59,ca,1530.8525
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,60,cu,561.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,60,ca,996.4453
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,61,cu,300.1333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,61,ca,1606.5592
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,62,cu,492.6667
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,62,ca,1066.3351
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,63,cu,635.2857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,64,cu,832.2143
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,64,ca,2681.5295
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,65,cu,1025.8750
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,65,ca,2085.1823
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,66,cu,633.7333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,66,ca,1969.8388
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,67,cu,806.4615
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,67,ca,2653.4049
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,68,cu,668.6667
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,68,ca,1988.7278
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,69,cu,586.1439
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,69,ca,1920.8979
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,70,cu,795.7417
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,70,ca,2274.3728
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,71,cu,419.2857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,71,ca,1334.7455
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,72,cu,205.6484
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,72,ca,1435.8473
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,73,cu,583.8476
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,73,ca,1696.6133
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,74,cu,1691.1522
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,74,ca,2822.1505
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,75,cu,513.7596
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,75,ca,1917.4923
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,76,cu,1936.0526
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,76,ca,2793.0246
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,77,cu,216.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,77,ca,1561.9595
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,78,cu,-204.6013
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,78,ca,947.7971
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,79,cu,88.4458
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,79,ca,1428.0547
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,80,cu,567.2187
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,80,ca,1929.8611
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,81,cu,813.3377
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,81,ca,2413.1349
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,82,cu,819.8262
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,82,ca,1895.4423
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,83,cu,517.1875
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,84,cu,430.2353
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,84,ca,1578.1797
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,85,cu,565.8509
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,85,ca,1641.3736
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,86,cu,1463.6333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,86,ca,2432.6525
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,87,cu,583.7500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,87,ca,1314.0578
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,88,cu,397.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,88,ca,1889.3891
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,89,cu,524.6957
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,89,ca,1901.9138
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,90,cu,334.4444
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,90,ca,1817.0187
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,91,cu,514.2120
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,91,ca,1779.0344
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,92,cu,107.0119
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,92,ca,1473.5908
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,93,cu,326.5385
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,93,ca,1466.9998
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,94,cu,986.8777
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,94,ca,1996.3225
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,95,cu,1466.3889
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,95,ca,2902.7389
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,96,cu,1205.8077
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,96,ca,1962.1566
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,97,cu,-77.9333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,97,ca,973.1471
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,98,cu,485.9474
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,98,ca,1546.8739
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,99,cu,566.4877
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,99,ca,2236.4982
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,100,cu,341.5455
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,100,ca,1363.3423
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,101,cu,295.2615
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,101,ca,1569.5920
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,102,cu,754.7857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,102,ca,1960.3899
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,103,cu,149.6234
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,103,ca,1367.5902
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,104,cu,1766.6061
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,104,ca,2240.8186
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,105,cu,878.9398
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,105,ca,2538.5807
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,106,cu,1047.3333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,106,ca,1979.2801
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,107,cu,215.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,107,ca,1031.5429
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,109,cu,2679.8462
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,110,cu,734.0354
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,110,ca,3292.9429
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,111,cu,353.0952
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,111,ca,1934.8616
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,112,cu,374.1083
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,112,ca,1764.4631
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,113,cu,493.5000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,113,ca,1686.7675
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,114,cu,846.5263
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,114,ca,2442.0804
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,115,cu,752.0395
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,115,ca,1986.5355
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,116,cu,1075.5167
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,116,ca,2402.5347
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,118,cu,-305.3409
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,118,ca,1349.1268
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,119,cu,-434.7143
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,119,ca,1304.4523
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,120,cu,474.4037
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,120,ca,2184.5186
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,121,cu,632.3636
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,121,ca,2023.8832
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,122,cu,379.5817
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,122,ca,1453.4316
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,123,cu,1146.4966
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,123,ca,2046.6811
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,124,cu,282.9615
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,124,ca,1315.3867
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,125,cu,224.0769
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,125,ca,1403.3899
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,126,cu,876.6471
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,126,ca,2013.9924
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,127,cu,933.4167
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,127,ca,1613.2013
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,128,cu,338.4432
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,128,ca,1924.8511
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,129,cu,870.5966
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,129,ca,2831.1843
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,130,cu,752.2000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,131,cu,525.1681
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,131,ca,1880.4657
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,132,cu,1191.1429
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,132,ca,4112.6631
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,133,cu,792.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,133,ca,2345.2636
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,134,cu,499.3125
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,134,ca,2220.4377
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,135,cu,995.8000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,135,ca,2162.1066
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,136,cu,840.2105
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,136,ca,2425.6692
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,137,cu,571.2340
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,137,ca,2225.4094
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,138,cu,1797.3095
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,138,ca,4616.4406
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,139,cu,933.2500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,139,ca,2235.3494
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,140,cu,828.7778
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,140,ca,2148.4757
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,141,cu,880.3849
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,141,ca,2299.7771
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,142,cu,1137.1966
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,142,ca,2702.1527
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,143,cu,1045.8562
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,143,ca,1535.9526
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,144,cu,157.2885
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,144,ca,1319.4787
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,145,cu,496.7027
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,145,ca,1897.4233
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,146,cu,172.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,147,cu,864.8068
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,147,ca,2176.1806
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,148,cu,971.7500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,148,ca,2932.9031
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,149,cu,1098.7500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,149,ca,2047.3007
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,150,cu,751.7403
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,150,ca,2027.7771
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,151,cu,1430.3200
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,151,ca,3235.8150
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,152,cu,1842.4093
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,152,ca,3536.1745
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,153,cu,697.9524
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,153,ca,2308.7129
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,154,cu,757.0538
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,154,ca,2255.8968
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,155,cu,302.1667
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,155,ca,973.7976
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,156,cu,574.3333
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,156,ca,1780.1457
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,157,cu,-32.5385
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,157,ca,1244.0831
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,158,cu,560.0625
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,158,ca,1975.6845
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,159,cu,717.8588
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,159,ca,1937.1029
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,160,cu,1588.1667
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,160,ca,3355.3482
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,161,cu,1554.8000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,161,ca,2728.0722
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,162,cu,387.6923
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,162,ca,1834.1810
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,163,cu,403.0571
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,163,ca,1774.0026
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,164,cu,766.2500
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,164,ca,2070.4885
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,165,cu,295.8000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,165,ca,1496.1896
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,166,cu,492.2857
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,166,ca,1799.2756
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,167,cu,866.7381
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,167,ca,2262.5010
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,168,cu,731.8182
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,169,cu,1889.0476
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,169,ca,2741.3858
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,170,cu,842.1579
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,170,ca,1930.4605
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,171,cu,929.6037
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,171,ca,2640.4166
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,173,cu,933.3846
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,173,ca,2612.4887
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,174,cu,674.9714
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,174,ca,1686.2396
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,175,cu,-282.6853
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,175,ca,-61.7344
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,176,cu,-166.7451
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,176,ca,895.0055
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,177,cu,1173.7368
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,177,ca,2690.5832
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,178,cu,513.2589
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,178,ca,1724.1615
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,179,cu,565.2197
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,179,ca,1674.7326
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,180,cu,970.3824
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,181,cu,240.0526
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,181,ca,2022.0011
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,182,cu,914.0000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,182,ca,1977.2225
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,183,cu,1109.5200
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,183,ca,2364.6805
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,184,cu,1130.5714
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,184,ca,2104.2931
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,185,cu,1061.7105
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,185,ca,2425.2699
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,186,cu,864.7399
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,186,ca,2191.5078
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,187,cu,-272.1552
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,187,ca,1049.9732
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,188,cu,496.8125
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,188,ca,1859.9887
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,189,cu,257.2140
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,189,ca,1315.9740
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,190,cu,902.7619
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,190,ca,2700.5060
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,191,cu,1108.5000
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,191,ca,2714.2651
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,192,cu,864.1212
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,192,ca,1889.4542
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,193,cu,557.0625
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,194,cu,554.1176
hold_n1,asr_hold_n1_rerank_kiwi_n8_seg960,194,ca,1639.5537
